project_id,sprint_velocity,scope_changes,team_load,on_time
329,263.83,476.27,216.42,1
330,294.56,356.75,395.68,1
331,279.3,245.82,422.27,1
332,414.85,206.8,248.95,1
333,229.83,94.2,280.86,0
334,400.42,413.87,233.42,1
335,373.9,231.06,49.56,0
336,45.65,36.5,61.67,0
337,234.71,228.07,218.2,0
338,181.47,195.33,43.14,0
339,479.75,135.92,31.51,0
340,200.43,448.01,353.33,1
341,464.34,356.7,405.87,1
342,216.88,240.23,167.91,0
343,222.19,240.7,432.14,1
344,248.55,76.83,293.69,0
345,358.53,49.9,120.63,0
346,310.11,446.49,222.27,1
347,229.79,28.91,405.66,0
348,163.71,84.5,165.48,0
349,20.67,113.32,474.03,0
350,244.43,255.39,53.63,0
351,140.87,276.49,59.22,0
352,94.63,44.24,254.66,0
353,365.03,113.96,219.59,0
354,16.9,418.95,295.4,0
355,287.03,278.39,33.29,0
356,416.37,79.72,289.06,0
357,293.94,333.47,40.93,0
358,29.54,422.04,202.29,0
359,239.71,49.66,459.69,0
360,306.67,234.42,262.72,1
361,10.39,28.62,180.01,0
362,401.73,156.45,232.03,0
363,334.63,56.92,378.46,0
364,309.7,356.25,367.41,1
365,329.18,259.83,336.23,1
366,84.25,123.33,349.71,0
367,228.49,171.49,203.29,0
368,282.88,226.83,15.77,0
369,301.01,426.6,266.96,1
370,429.23,223.63,384.72,1
371,17.44,128.14,302.23,0
372,12.76,275.74,142.44,0
373,68.59,290.24,83.09,0
374,271.59,416.2,426.16,1
375,194.79,50.07,250.97,0
376,364.63,213.46,170.8,0
377,358.18,235.62,84.0,0
378,263.12,228.55,247.0,0
379,56.09,203.83,498.06,0
380,55.66,132.64,456.5,0
381,305.06,78.12,103.56,0
382,450.6,382.08,27.12,1
383,188.81,229.24,360.44,0
384,50.0,296.47,393.33,0
385,43.77,285.03,224.5,0
386,429.28,354.37,344.67,1
387,392.58,161.43,65.57,0
388,233.87,355.85,196.21,0
389,394.34,346.26,455.74,1
390,123.79,67.71,464.05,0
391,429.6,417.1,230.87,1
392,288.02,420.65,486.81,1
393,50.73,210.38,488.39,0
394,66.19,289.75,481.14,1
395,71.1,189.59,11.3,0
396,235.89,273.01,326.56,1
397,452.52,23.93,202.48,0
398,288.26,67.3,387.42,0
399,58.55,462.09,341.61,1
400,332.23,260.88,488.6,1
401,14.03,67.36,163.37,0
402,201.1,156.69,377.08,0
403,37.99,420.18,250.86,0
404,309.01,84.1,432.0,1
405,324.26,313.42,200.81,1
406,336.05,44.26,469.32,1
407,488.06,130.78,331.59,1
408,241.46,316.7,118.61,0
409,263.35,49.12,499.07,1
410,61.45,260.88,49.32,0
411,479.54,139.02,467.63,1
412,354.55,242.71,17.22,0
413,53.88,454.69,475.29,1
414,66.84,71.08,338.44,0
415,322.05,455.93,281.34,1
416,349.22,297.76,230.94,1
417,274.0,175.67,241.8,0
418,309.75,44.1,280.05,0
419,82.79,141.89,478.91,0
420,364.96,62.67,362.62,0
421,434.09,271.95,221.67,1
422,282.08,136.22,281.98,0
423,153.67,277.2,154.27,0
424,242.06,21.04,490.28,0
425,224.3,477.9,303.1,1
426,469.88,47.31,382.18,1
427,377.06,294.08,492.52,1
428,85.64,58.94,304.25,0
429,198.87,19.0,375.52,0
430,257.81,146.9,460.55,1
431,377.38,378.66,56.76,1
432,321.21,241.87,96.96,0
433,310.88,162.56,99.72,0
434,20.73,247.04,433.86,0
435,314.43,117.71,374.01,1
436,170.57,12.61,276.51,0
437,388.78,79.02,382.96,1
438,259.61,490.64,166.14,1
439,365.19,59.44,157.39,0
440,113.74,302.85,114.95,0
441,130.0,456.67,461.23,1
442,173.96,41.18,434.12,0
443,235.92,241.49,71.24,0
444,16.76,69.05,468.99,0
445,105.4,109.68,475.61,0
446,135.45,191.31,253.87,0
447,486.72,453.91,231.45,1
448,277.85,246.17,373.96,1
449,432.21,129.81,344.94,1
450,139.12,239.73,468.01,1
451,255.68,131.74,479.54,1
452,202.85,313.9,429.92,1
453,354.73,148.42,136.08,0
454,296.96,498.51,29.9,1
455,271.22,83.38,188.5,0
456,87.47,441.45,260.32,0
457,117.19,427.29,198.3,0
458,411.99,198.51,207.47,1
459,353.52,210.97,462.81,1
460,349.3,294.07,255.51,1
461,367.29,480.53,378.19,1
462,245.88,445.82,279.14,1
463,164.67,270.6,233.18,0
464,369.68,383.54,197.86,1
465,156.1,123.07,487.38,0
466,278.3,168.72,357.95,1
467,229.64,68.28,169.56,0
468,343.39,341.37,61.86,0
469,439.8,247.01,21.21,0
470,197.68,294.72,449.23,1
471,346.88,70.13,463.85,1
472,179.69,331.23,203.84,0
473,108.14,178.95,149.08,0
474,172.01,69.64,157.43,0
475,194.61,435.51,470.57,1
476,267.7,378.29,447.4,1
477,294.98,243.23,203.98,0
478,167.12,265.97,341.91,0
479,309.91,374.84,313.23,1
480,393.88,439.54,191.19,1
481,330.12,375.88,475.34,1
482,275.08,383.03,336.09,1
483,443.71,74.39,358.14,1
484,123.39,53.26,261.25,0
485,283.82,129.19,55.16,0
486,296.0,175.73,454.15,1
487,289.78,226.35,444.97,1
488,259.59,288.75,11.72,0
489,336.01,233.6,212.46,0
490,350.97,192.85,66.22,0
491,116.15,419.29,279.65,1
492,344.81,237.34,178.12,0
493,239.8,253.06,200.73,0
494,319.85,145.19,254.17,0
495,410.51,25.92,264.03,0
496,50.15,32.87,336.76,0
497,219.19,263.05,255.94,0
498,32.39,485.4,334.03,1
499,237.11,191.97,147.84,0
500,357.08,271.49,137.16,0
